Responden,Y, EAR , MAR ,MOE
1,0,0.2605,0.6364,2.443
1,0,0.2481,0.6355,2.561
1,0,0.1586,0.6229,3.927
1,0,0.1636,0.6775,4.141
1,0,0.2588,0.6402,2.474
1,0,0.3004,0.6184,2.059
1,0,0.2973,0.6198,2.085
1,0,0.2615,0.604,2.31
1,0,0.3019,0.629,2.083
1,0,0.209,0.6675,3.194
1,0,0.2547,0.6547,2.57
1,0,0.1927,0.6277,3.257
1,0,0.2269,0.6548,2.886
1,0,0.1803,0.6891,3.822
1,0,0.277,0.6557,2.367
1,0,0.2464,0.6594,2.676
1,0,0.2157,0.6993,3.242
1,0,0.2562,0.6593,2.573
1,0,0.2613,0.6637,2.54
1,0,0.231,0.6866,2.972
1,0,0.2599,0.6739,2.593
1,0,0.1606,0.6305,3.926
1,0,0.2548,0.679,2.665
1,0,0.2452,0.6773,2.762
1,0,0.2927,0.6002,2.051
1,0,0.1852,0.6442,3.478
1,0,0.2184,0.6662,3.05
1,0,0.2127,0.6871,3.23
1,0,0.264,0.6516,2.468
1,0,0.3034,0.6087,2.006
1,0,0.1526,0.6127,4.015
1,0,0.1767,0.693,3.922
1,0,0.2251,0.6916,3.072
1,0,0.2754,0.6274,2.278
1,0,0.2797,0.6473,2.314
1,0,0.2586,0.6963,2.693
1,0,0.1766,0.6974,3.949
1,0,0.1956,0.6924,3.54
1,0,0.1969,0.6502,3.302
1,0,0.2638,0.6752,2.56
1,0,0.1938,0.606,3.127
1,0,0.1996,0.643,3.221
1,0,0.258,0.6412,2.485
1,0,0.1643,0.6353,3.867
1,0,0.1657,0.6656,4.017
1,0,0.1742,0.6686,3.838
1,0,0.1911,0.6935,3.629
1,0,0.1829,0.6142,3.358
1,0,0.2279,0.6054,2.656
1,0,0.2994,0.629,2.101
1,0,0.2368,0.6087,2.571
1,0,0.1939,0.6832,3.523
1,0,0.2611,0.6121,2.344
1,0,0.2891,0.6117,2.116
1,0,0.2179,0.6128,2.812
1,0,0.2017,0.6892,3.417
1,0,0.2542,0.6093,2.397
1,0,0.1597,0.6151,3.852
1,0,0.2717,0.6106,2.247
1,0,0.2627,0.6776,2.579
1,0,0.2647,0.687,2.595
1,0,0.1585,0.699,4.41
1,0,0.2975,0.6542,2.199
1,0,0.2694,0.6647,2.467
1,0,0.2587,0.6215,2.402
1,0,0.2244,0.6932,3.089
1,0,0.2747,0.6824,2.484
1,0,0.2349,0.6934,2.952
1,0,0.1956,0.6393,3.268
1,0,0.1985,0.6816,3.434
1,0,0.195,0.6901,3.539
1,0,0.2238,0.6006,2.684
1,0,0.1874,0.6171,3.293
1,0,0.1876,0.6178,3.293
1,0,0.1975,0.6015,3.046
1,0,0.2314,0.6001,2.593
1,0,0.2026,0.6139,3.03
1,0,0.2952,0.6629,2.246
1,0,0.1899,0.6478,3.411
1,0,0.2685,0.6062,2.258
1,0,0.1711,0.6855,4.006
1,0,0.2687,0.6711,2.498
1,0,0.2721,0.6413,2.357
1,0,0.2564,0.6236,2.432
1,0,0.2323,0.6658,2.866
1,0,0.2467,0.6681,2.708
1,0,0.2698,0.654,2.424
1,0,0.2015,0.6278,3.116
1,0,0.2303,0.6711,2.914
1,0,0.1973,0.6535,3.312
1,0,0.2352,0.6885,2.927
1,0,0.164,0.6648,4.054
1,0,0.275,0.6293,2.288
1,0,0.2155,0.6928,3.215
1,0,0.2383,0.6904,2.897
1,0,0.1926,0.6356,3.3
1,0,0.2371,0.6115,2.579
1,0,0.2409,0.6322,2.624
1,0,0.2452,0.6845,2.792
1,0,0.3082,0.6187,2.007
1,0,0.2295,0.6288,2.74
1,0,0.1629,0.6914,4.244
1,0,0.2421,0.6067,2.506
1,0,0.1577,0.6869,4.356
1,0,0.2595,0.6162,2.375
1,0,0.2761,0.6642,2.406
1,0,0.2605,0.6353,2.439
1,0,0.2409,0.6182,2.566
1,0,0.2969,0.6856,2.309
1,0,0.2985,0.6953,2.329
1,0,0.2789,0.6652,2.385
1,0,0.2876,0.6756,2.349
1,0,0.182,0.6259,3.439
1,0,0.2122,0.6989,3.294
1,0,0.2138,0.6475,3.029
1,0,0.2017,0.6622,3.283
1,0,0.1931,0.6468,3.35
1,0,0.2173,0.675,3.106
1,0,0.175,0.6026,3.443
1,0,0.3033,0.6746,2.224
1,0,0.2514,0.6032,2.399
1,0,0.2486,0.605,2.434
1,0,0.2824,0.6212,2.2
1,0,0.2069,0.6932,3.35
1,0,0.293,0.694,2.369
1,0,0.299,0.628,2.1
1,0,0.257,0.634,2.467
1,0,0.236,0.644,2.729
1,0,0.164,0.664,4.049
1,0,0.305,0.67,2.197
1,0,0.205,0.674,3.288
1,0,0.199,0.689,3.462
1,0,0.156,0.674,4.321
1,0,0.284,0.625,2.201
1,0,0.177,0.646,3.65
1,0,0.179,0.698,3.899
1,0,0.237,0.691,2.916
1,0,0.224,0.633,2.826
1,0,0.263,0.634,2.411
1,0,0.204,0.601,2.946
1,0,0.1609,0.6593,4.098
1,0,0.2414,0.6787,2.812
1,0,0.2746,0.6517,2.373
1,0,0.1759,0.6554,3.726
1,0,0.1956,0.6658,3.404
1,0,0.2408,0.6115,2.539
1,0,0.272,0.6745,2.48
1,0,0.2636,0.6544,2.483
1,0,0.2279,0.6887,3.022
1,0,0.2204,0.6081,2.759
1,0,0.1713,0.6262,3.656
1,0,0.2855,0.6496,2.275
1,0,0.1814,0.6163,3.397
1,0,0.2887,0.6995,2.423
1,0,0.252,0.6239,2.476
1,0,0.257,0.6636,2.582
1,0,0.2717,0.6408,2.358
1,0,0.1709,0.6086,3.561
1,0,0.1653,0.6422,3.885
1,0,0.2459,0.6087,2.475
1,0,0.1518,0.6978,4.597
1,0,0.2646,0.6006,2.27
1,0,0.2016,0.6418,3.184
1,0,0.2288,0.6352,2.776
1,0,0.1666,0.6504,3.904
1,0,0.2733,0.6672,2.441
1,0,0.2196,0.6932,3.157
1,0,0.2937,0.6693,2.279
1,0,0.3083,0.6048,1.962
1,0,0.2179,0.647,2.969
1,0,0.1898,0.6268,3.302
1,0,0.2336,0.6346,2.717
1,0,0.1634,0.6008,3.677
1,0,0.2473,0.6383,2.581
1,0,0.2785,0.693,2.488
1,0,0.2581,0.6412,2.484
1,0,0.155,0.6957,4.488
1,0,0.2566,0.6741,2.627
1,0,0.3091,0.6517,2.108
1,0,0.218,0.6378,2.926
1,0,0.2317,0.6048,2.61
1,0,0.2017,0.6637,3.291
1,0,0.2131,0.6237,2.927
1,0,0.2493,0.6478,2.598
1,0,0.2935,0.641,2.184
1,0,0.3064,0.6855,2.237
1,0,0.2124,0.6438,3.031
1,0,0.2267,0.694,3.061
1,0,0.2681,0.623,2.324
1,0,0.2755,0.6092,2.211
1,0,0.1819,0.6197,3.407
1,0,0.3006,0.6752,2.246
1,0,0.2027,0.6734,3.322
1,0,0.3058,0.6526,2.134
1,0,0.2989,0.6523,2.182
1,0,0.2756,0.6226,2.259
1,0,0.2604,0.6685,2.567
1,0,0.3085,0.6851,2.221
1,0,0.2838,0.6767,2.384
1,0,0.2609,0.6009,2.303
1,0,0.1748,0.6978,3.992
1,0,0.2819,0.6237,2.212
1,0,0.1877,0.694,3.697
1,0,0.2425,0.6712,2.768
1,0,0.2029,0.6533,3.22
1,0,0.1966,0.6087,3.096
1,0,0.2493,0.6796,2.726
1,0,0.2059,0.6724,3.266
1,0,0.1855,0.6043,3.258
1,0,0.2368,0.6186,2.612
1,0,0.226,0.6967,3.083
1,0,0.259,0.6986,2.697
1,0,0.248,0.6627,2.672
1,0,0.2271,0.6126,2.697
1,0,0.2084,0.6852,3.288
1,0,0.1982,0.6618,3.339
1,0,0.2489,0.6217,2.498
1,0,0.2454,0.6424,2.618
1,0,0.2794,0.6272,2.245
1,0,0.2349,0.6811,2.9
1,0,0.2853,0.6888,2.414
1,0,0.217,0.6581,3.033
1,0,0.15,0.6846,4.564
1,0,0.1828,0.6213,3.399
1,0,0.2602,0.6596,2.535
1,0,0.1962,0.662,3.374
1,0,0.1908,0.6784,3.556
1,0,0.2064,0.662,3.207
1,0,0.3068,0.6865,2.238
1,0,0.2492,0.6465,2.594
1,0,0.2159,0.6959,3.223
1,0,0.2992,0.6509,2.175
1,0,0.2715,0.6437,2.371
1,0,0.2759,0.695,2.519
1,0,0.289,0.646,2.235
1,0,0.2513,0.6409,2.55
1,0,0.2101,0.6696,3.187
1,0,0.2021,0.6301,3.118
1,0,0.281,0.6339,2.256
1,0,0.1677,0.6675,3.98
1,0,0.342,0.555,1.623
1,0,0.26,0.52,2
1,0,0.348,0.607,1.744
1,0,0.191,0.642,3.361
1,0,0.316,0.508,1.608
1,0,0.213,0.757,3.554
1,0,0.224,0.601,2.683
1,0,0.17,0.733,4.312
1,0,0.333,0.584,1.754
1,0,0.331,0.603,1.822
1,0,0.188,0.701,3.729
1,0,0.285,0.528,1.853
1,0,0.305,0.756,2.479
1,0,0.21,0.59,2.81
1,0,0.312,0.781,2.503
1,0,0.321,0.531,1.654
1,0,0.231,0.58,2.511
1,0,0.155,0.673,4.342
1,0,0.31,0.687,2.216
1,0,0.204,0.739,3.623
1,0,0.19,0.57,3
1,0,0.198,0.614,3.101
1,0,0.204,0.558,2.735
1,0,0.347,0.56,1.614
1,0,0.274,0.591,2.157
1,0,0.295,0.65,2.203
1,0,0.349,0.715,2.049
1,0,0.28,0.643,2.296
1,0,0.225,0.524,2.329
1,0,0.319,0.501,1.571
1,0,0.16,0.7,4.375
1,0,0.296,0.704,2.378
1,0,0.157,0.632,4.025
1,0,0.188,0.77,4.096
1,0,0.292,0.709,2.428
1,0,0.312,0.652,2.09
1,0,0.271,0.586,2.162
1,0,0.278,0.6,2.158
1,0,0.157,0.564,3.592
1,0,0.29,0.577,1.99
1,0,0.321,0.575,1.791
1,0,0.22,0.558,2.536
1,0,0.247,0.588,2.381
1,0,0.178,0.634,3.562
1,0,0.157,0.772,4.917
1,0,0.191,0.596,3.12
1,0,0.317,0.687,2.167
1,0,0.326,0.639,1.96
1,0,0.211,0.76,3.602
1,0,0.159,0.571,3.591
1,0,0.34,0.682,2.006
1,0,0.233,0.762,3.27
1,0,0.258,0.762,2.953
1,0,0.336,0.568,1.69
1,0,0.236,0.687,2.911
1,0,0.196,0.548,2.796
1,0,0.185,0.75,4.054
1,0,0.184,0.74,4.022
1,0,0.209,0.651,3.115
1,0,0.162,0.721,4.451
1,0,0.227,0.71,3.128
1,0,0.285,0.591,2.074
1,0,0.214,0.541,2.528
1,0,0.157,0.733,4.669
1,0,0.329,0.664,2.018
1,0,0.345,0.779,2.258
1,0,0.195,0.782,4.01
1,0,0.291,0.73,2.509
1,0,0.303,0.758,2.502
1,0,0.306,0.624,2.039
1,0,0.225,0.731,3.249
1,0,0.178,0.774,4.348
1,0,0.194,0.721,3.716
1,0,0.229,0.794,3.467
1,0,0.308,0.785,2.549
1,0,0.329,0.505,1.535
1,0,0.303,0.666,2.198
1,0,0.241,0.793,3.29
1,0,0.271,0.538,1.985
1,0,0.229,0.599,2.616
1,0,0.325,0.572,1.76
1,0,0.181,0.726,4.011
1,0,0.171,0.615,3.596
1,0,0.246,0.787,3.199
1,0,0.167,0.663,3.97
1,0,0.16,0.688,4.3
1,0,0.161,0.543,3.373
1,0,0.309,0.524,1.696
1,0,0.212,0.537,2.533
1,0,0.243,0.788,3.243
1,0,0.336,0.673,2.003
1,0,0.227,0.602,2.652
1,0,0.262,0.588,2.244
1,0,0.243,0.643,2.646
1,0,0.293,0.77,2.628
1,0,0.168,0.515,3.065
1,0,0.238,0.701,2.945
1,0,0.334,0.508,1.521
1,0,0.281,0.712,2.534
1,0,0.28,0.632,2.257
1,0,0.343,0.537,1.566
1,0,0.314,0.58,1.847
1,0,0.34,0.671,1.974
1,0,0.235,0.765,3.255
1,0,0.245,0.614,2.506
1,0,0.194,0.552,2.845
1,0,0.195,0.649,3.328
1,0,0.194,0.729,3.758
1,0,0.236,0.551,2.335
1,0,0.167,0.644,3.856
1,0,0.17,0.604,3.553
1,0,0.181,0.581,3.21
1,0,0.248,0.64,2.581
1,0,0.282,0.565,2.004
1,0,0.238,0.552,2.319
1,0,0.201,0.717,3.567
1,0,0.217,0.596,2.747
1,0,0.291,0.713,2.45
1,0,0.329,0.708,2.152
1,0,0.24,0.637,2.654
1,0,0.272,0.534,1.963
1,0,0.177,0.52,2.938
1,0,0.179,0.625,3.492
1,0,0.278,0.563,2.025
1,0,0.186,0.528,2.839
1,0,0.21,0.775,3.69
1,0,0.178,0.713,4.006
1,0,0.227,0.616,2.714
1,0,0.168,0.507,3.018
1,0,0.272,0.64,2.353
1,0,0.197,0.776,3.939
1,0,0.175,0.545,3.114
1,0,0.295,0.622,2.108
1,0,0.187,0.588,3.144
1,0,0.277,0.644,2.325
1,0,0.311,0.647,2.08
1,0,0.265,0.663,2.502
1,0,0.155,0.66,4.258
1,0,0.213,0.646,3.033
1,0,0.178,0.593,3.331
1,0,0.158,0.503,3.184
1,0,0.318,0.569,1.789
1,0,0.204,0.551,2.701
1,0,0.206,0.682,3.311
1,0,0.185,0.537,2.903
1,0,0.234,0.516,2.205
1,0,0.236,0.765,3.242
1,0,0.214,0.72,3.364
1,0,0.183,0.572,3.126
1,0,0.263,0.689,2.62
1,0,0.24,0.503,2.096
1,0,0.349,0.525,1.504
1,0,0.272,0.676,2.485
1,0,0.174,0.515,2.96
1,0,0.157,0.718,4.573
1,0,0.315,0.692,2.197
1,0,0.276,0.644,2.333
1,0,0.194,0.659,3.397
1,0,0.224,0.657,2.933
1,0,0.18,0.783,4.35
1,0,0.307,0.663,2.16
1,0,0.284,0.603,2.123
1,0,0.154,0.769,4.994
1,0,0.319,0.732,2.295
1,0,0.317,0.682,2.151
1,0,0.178,0.768,4.315
1,0,0.26,0.762,2.931
1,0,0.205,0.726,3.541
1,0,0.325,0.761,2.342
1,0,0.313,0.673,2.15
1,0,0.2092,0.6566,3.139
1,0,0.2185,0.63,2.883
1,0,0.1586,0.6997,4.412
1,0,0.2957,0.6634,2.243
1,0,0.2366,0.6231,2.634
1,0,0.2694,0.6572,2.439
1,0,0.2968,0.6456,2.175
1,0,0.201,0.601,2.99
1,0,0.2062,0.6935,3.363
1,0,0.247,0.6186,2.504
1,0,0.1525,0.6228,4.084
1,0,0.2098,0.691,3.294
1,0,0.231,0.6268,2.713
1,0,0.247,0.6227,2.521
1,0,0.27,0.6611,2.449
1,0,0.2196,0.6318,2.877
1,0,0.1752,0.6076,3.468
1,0,0.2258,0.6903,3.057
1,0,0.2251,0.6628,2.944
1,0,0.181,0.6488,3.585
1,0,0.1703,0.6357,3.733
1,0,0.276,0.6213,2.251
1,0,0.1911,0.6268,3.28
1,0,0.2419,0.6099,2.521
1,0,0.2753,0.6138,2.23
1,0,0.2927,0.6739,2.302
1,0,0.2434,0.6947,2.854
1,0,0.2873,0.6139,2.137
1,0,0.2811,0.6041,2.149
1,0,0.1948,0.6736,3.458
1,0,0.164,0.6233,3.801
1,0,0.2394,0.6099,2.548
1,0,0.1705,0.6994,4.102
1,0,0.2668,0.6428,2.409
1,0,0.1902,0.6915,3.636
1,0,0.231,0.6936,3.003
1,0,0.156,0.6391,4.097
1,0,0.214,0.6335,2.96
1,0,0.1598,0.6221,3.893
1,0,0.3027,0.6485,2.142
1,0,0.1833,0.6876,3.751
1,0,0.2849,0.6345,2.227
1,0,0.2079,0.6122,2.945
1,0,0.1815,0.6257,3.447
1,0,0.3094,0.6854,2.215
1,0,0.1778,0.6059,3.408
1,0,0.2972,0.6655,2.239
1,0,0.1958,0.6343,3.24
1,0,0.2285,0.6033,2.64
1,0,0.2678,0.6363,2.376
1,0,0.2823,0.6583,2.332
1,0,0.258,0.6817,2.642
1,0,0.2164,0.6954,3.213
1,0,0.1765,0.6215,3.521
1,0,0.2653,0.6359,2.397
1,0,0.2815,0.6115,2.172
1,0,0.3057,0.6144,2.01
1,0,0.2361,0.695,2.944
1,0,0.1713,0.6189,3.613
1,0,0.2165,0.6066,2.802
1,0,0.253,0.6193,2.448
1,0,0.189,0.6868,3.634
1,0,0.3083,0.6309,2.046
1,0,0.247,0.6835,2.767
1,0,0.2994,0.6774,2.263
1,0,0.2479,0.6114,2.466
1,0,0.1836,0.6871,3.742
1,0,0.1582,0.6144,3.884
1,0,0.2558,0.6548,2.56
1,0,0.164,0.6126,3.735
1,0,0.3031,0.6924,2.284
1,0,0.1989,0.6418,3.227
1,0,0.2837,0.6932,2.443
1,0,0.1724,0.6249,3.625
1,0,0.1652,0.6374,3.858
1,0,0.213,0.6866,3.223
1,0,0.2433,0.649,2.667
1,0,0.2364,0.675,2.855
1,0,0.1557,0.6067,3.897
1,0,0.1543,0.6973,4.519
1,0,0.1812,0.6348,3.503
1,0,0.1572,0.6657,4.235
1,0,0.2287,0.6493,2.839
1,0,0.2314,0.6442,2.784
1,0,0.2848,0.6322,2.22
1,0,0.2794,0.631,2.258
1,0,0.1829,0.6876,3.759
1,0,0.2404,0.6656,2.769
1,0,0.2509,0.6334,2.525
1,0,0.2531,0.6322,2.498
1,0,0.1672,0.6228,3.725
1,0,0.2874,0.6766,2.354
1,0,0.3084,0.632,2.049
1,0,0.2829,0.6945,2.455
1,0,0.1984,0.6689,3.371
1,0,0.3004,0.6572,2.188
1,0,0.1822,0.6664,3.658
1,0,0.2869,0.6045,2.107
1,0,0.1786,0.6698,3.75
1,0,0.2292,0.619,2.701
1,0,0.2132,0.6405,3.004
1,0,0.2783,0.6115,2.197
1,0,0.1582,0.655,4.14
1,0,0.2863,0.6618,2.312
1,0,0.1741,0.6991,4.016
1,0,0.2918,0.6304,2.16
1,0,0.2557,0.6783,2.653
1,0,0.2465,0.6141,2.491
1,0,0.2939,0.6522,2.219
1,0,0.2073,0.6684,3.224
1,0,0.1585,0.6917,4.364
1,0,0.2962,0.6241,2.107
1,0,0.2411,0.6923,2.871
1,0,0.2792,0.6379,2.285
1,0,0.2686,0.6598,2.456
1,0,0.2806,0.6795,2.422
1,0,0.2287,0.6091,2.663
1,0,0.2971,0.6456,2.173
1,0,0.1511,0.6515,4.312
1,0,0.255,0.6744,2.645
1,0,0.2057,0.6724,3.269
1,0,0.2334,0.6099,2.613
1,0,0.2406,0.6549,2.722
1,0,0.2207,0.6762,3.064
1,0,0.2882,0.6205,2.153
1,0,0.2603,0.6107,2.346
1,0,0.2133,0.6975,3.27
1,0,0.2143,0.6867,3.204
1,0,0.2992,0.6928,2.316
1,0,0.1705,0.6454,3.785
1,0,0.2076,0.672,3.237
1,0,0.1881,0.653,3.472
1,0,0.2887,0.6582,2.28
1,0,0.159,0.6213,3.908
1,0,0.2821,0.6815,2.416
1,0,0.293,0.6957,2.374
1,0,0.2964,0.6168,2.081
1,0,0.229,0.6576,2.872
1,0,0.2527,0.6431,2.545
1,0,0.1747,0.6533,3.74
1,0,0.2117,0.6442,3.043
1,0,0.3085,0.6749,2.188
1,0,0.284,0.6827,2.404
1,0,0.2486,0.6404,2.576
1,0,0.1643,0.607,3.694
1,0,0.2402,0.6744,2.808
1,0,0.157,0.6012,3.829
1,0,0.2229,0.6584,2.954
1,0,0.1624,0.6162,3.794
1,0,0.1953,0.65,3.328
1,0,0.2682,0.6081,2.267
1,0,0.2596,0.6488,2.499
1,0,0.2669,0.6152,2.305
1,0,0.3018,0.683,2.263
1,0,0.2553,0.6176,2.419
1,0,0.1674,0.6647,3.971
1,0,0.2448,0.6216,2.539
1,0,0.2913,0.6489,2.228
1,0,0.2766,0.6649,2.404
1,0,0.1684,0.67,3.979
1,0,0.1984,0.6676,3.365
1,0,0.2022,0.6368,3.149
1,0,0.2977,0.6161,2.07
1,0,0.2464,0.6834,2.774
1,0,0.1842,0.6667,3.619
1,0,0.1635,0.6902,4.221
1,0,0.2175,0.6185,2.844
1,0,0.2377,0.6911,2.907
1,0,0.1771,0.6742,3.807
1,0,0.2756,0.6261,2.272
1,0,0.2788,0.619,2.22
1,0,0.2321,0.6175,2.66
1,0,0.1651,0.6432,3.896
1,0,0.1668,0.689,4.131
1,0,0.2452,0.6278,2.56
1,0,0.1708,0.6376,3.733
1,0,0.2074,0.6458,3.114
1,0,0.2776,0.684,2.464
1,0,0.2999,0.6386,2.129
1,0,0.2434,0.6296,2.587
1,0,0.2287,0.6501,2.843
1,0,0.218,0.614,2.817
1,0,0.2486,0.6298,2.533
1,0,0.2063,0.6781,3.287
1,0,0.2769,0.6238,2.253
1,0,0.184,0.6148,3.341
1,0,0.1538,0.6624,4.307
1,0,0.1559,0.6476,4.154
1,0,0.2157,0.6042,2.801
1,0,0.2569,0.691,2.69
1,0,0.2612,0.6324,2.421
1,0,0.2744,0.6037,2.2
1,0,0.2475,0.6561,2.651
1,0,0.2974,0.6611,2.223
1,0,0.23,0.652,2.835
1,0,0.244,0.6507,2.667
1,0,0.3073,0.6714,2.185
1,0,0.2277,0.653,2.868
1,0,0.2907,0.6551,2.254
1,0,0.1636,0.605,3.698
1,0,0.339,0.676,1.994
1,0,0.187,0.613,3.278
1,0,0.324,0.61,1.883
1,0,0.21,0.793,3.776
1,0,0.196,0.781,3.985
1,0,0.335,0.71,2.119
1,0,0.155,0.67,4.323
1,0,0.192,0.689,3.589
1,0,0.303,0.535,1.766
1,0,0.228,0.761,3.338
1,0,0.188,0.509,2.707
1,0,0.237,0.645,2.722
1,0,0.242,0.59,2.438
1,0,0.236,0.713,3.021
1,0,0.256,0.554,2.164
1,0,0.17,0.561,3.3
1,0,0.343,0.639,1.863
1,0,0.215,0.624,2.902
1,0,0.23,0.588,2.557
1,0,0.336,0.794,2.363
1,0,0.173,0.703,4.064
1,0,0.217,0.622,2.866
1,0,0.198,0.629,3.177
1,0,0.329,0.639,1.942
1,0,0.177,0.519,2.932
1,0,0.284,0.597,2.102
1,0,0.23,0.604,2.626
1,0,0.194,0.799,4.119
1,0,0.312,0.788,2.526
1,0,0.33,0.612,1.855
1,0,0.315,0.529,1.679
1,0,0.322,0.528,1.64
1,0,0.33,0.616,1.867
1,0,0.291,0.791,2.718
1,0,0.328,0.736,2.244
1,0,0.347,0.665,1.916
1,0,0.173,0.781,4.514
1,0,0.174,0.506,2.908
1,0,0.194,0.747,3.851
1,0,0.167,0.501,3
1,0,0.32,0.595,1.859
1,0,0.259,0.632,2.44
1,0,0.338,0.588,1.74
1,0,0.353,0.796,2.255
1,0,0.183,0.782,4.273
1,0,0.343,0.796,2.321
1,0,0.229,0.585,2.555
1,0,0.259,0.61,2.355
1,0,0.205,0.759,3.702
1,0,0.289,0.647,2.239
1,0,0.326,0.693,2.126
1,0,0.344,0.558,1.622
1,0,0.262,0.699,2.668
1,0,0.228,0.544,2.386
1,0,0.166,0.516,3.108
1,0,0.219,0.55,2.511
1,0,0.167,0.747,4.473
1,0,0.273,0.592,2.168
1,0,0.159,0.664,4.176
1,0,0.328,0.745,2.271
1,0,0.197,0.75,3.807
1,0,0.186,0.74,3.978
1,0,0.21,0.735,3.5
1,0,0.193,0.571,2.959
1,0,0.166,0.756,4.554
1,0,0.242,0.538,2.223
1,0,0.33,0.599,1.815
1,0,0.17,0.657,3.865
1,0,0.18,0.649,3.606
1,0,0.213,0.607,2.85
1,0,0.2,0.797,3.985
1,0,0.218,0.623,2.858
1,0,0.277,0.564,2.036
1,0,0.187,0.712,3.807
1,0,0.236,0.516,2.186
1,0,0.343,0.551,1.606
1,0,0.191,0.667,3.492
1,0,0.219,0.596,2.721
1,0,0.262,0.52,1.985
1,0,0.16,0.706,4.413
1,0,0.161,0.73,4.534
1,0,0.354,0.783,2.212
1,0,0.274,0.679,2.478
1,0,0.247,0.514,2.081
1,0,0.223,0.592,2.655
1,0,0.269,0.729,2.71
1,0,0.339,0.703,2.074
1,0,0.188,0.577,3.069
1,0,0.275,0.626,2.276
1,0,0.187,0.587,3.139
1,0,0.331,0.607,1.834
1,0,0.161,0.748,4.646
1,0,0.286,0.549,1.92
1,0,0.211,0.692,3.28
1,0,0.327,0.592,1.81
1,0,0.314,0.514,1.637
1,0,0.283,0.532,1.88
1,0,0.252,0.791,3.139
1,0,0.34,0.521,1.532
1,0,0.321,0.757,2.358
1,0,0.315,0.649,2.06
1,0,0.239,0.632,2.644
1,0,0.155,0.538,3.471
1,0,0.162,0.732,4.519
1,0,0.181,0.748,4.133
1,0,0.212,0.597,2.816
1,0,0.268,0.678,2.53
1,0,0.259,0.665,2.568
1,0,0.262,0.628,2.397
1,0,0.233,0.63,2.704
1,0,0.301,0.529,1.757
1,0,0.352,0.602,1.71
1,0,0.224,0.611,2.728
1,0,0.269,0.574,2.134
1,0,0.304,0.512,1.684
1,0,0.251,0.555,2.211
1,0,0.219,0.507,2.315
1,0,0.293,0.739,2.522
1,0,0.297,0.68,2.29
1,0,0.176,0.653,3.71
1,0,0.288,0.577,2.003
1,0,0.354,0.61,1.723
1,0,0.355,0.634,1.786
1,0,0.179,0.785,4.385
1,0,0.284,0.672,2.366
1,0,0.249,0.789,3.169
1,0,0.281,0.781,2.779
1,0,0.203,0.766,3.773
1,0,0.261,0.576,2.207
1,0,0.32,0.575,1.797
1,0,0.306,0.761,2.487
1,0,0.164,0.519,3.165
1,0,0.211,0.566,2.682
1,0,0.313,0.69,2.204
1,0,0.156,0.634,4.064
1,0,0.174,0.718,4.126
1,0,0.172,0.672,3.907
1,0,0.163,0.774,4.748
1,0,0.215,0.607,2.823
1,0,0.234,0.714,3.051
1,0,0.155,0.509,3.284
1,0,0.281,0.518,1.843
1,0,0.304,0.519,1.707
1,0,0.313,0.721,2.304
1,0,0.196,0.507,2.587
1,0,0.163,0.584,3.583
1,0,0.271,0.582,2.148
1,0,0.206,0.535,2.597
1,0,0.192,0.718,3.74
1,0,0.298,0.553,1.856
1,0,0.342,0.66,1.93
1,0,0.32,0.747,2.334
1,0,0.156,0.645,4.135
1,0,0.219,0.794,3.626
1,0,0.173,0.69,3.988
1,0,0.283,0.75,2.65
1,0,0.273,0.737,2.7
1,0,0.285,0.587,2.06
1,0,0.298,0.744,2.497
1,0,0.254,0.648,2.551
1,0,0.192,0.584,3.042
1,0,0.246,0.644,2.618
1,0,0.245,0.637,2.6
1,0,0.187,0.621,3.321
1,0,0.352,0.754,2.142
1,0,0.152,0.51,3.355
1,0,0.153,0.659,4.307
1,0,0.17,0.648,3.812
1,0,0.184,0.759,4.125
1,0,0.265,0.628,2.37
1,0,0.355,0.713,2.008
1,0,0.27,0.733,2.715
1,0,0.279,0.725,2.599
1,0,0.234,0.674,2.88
1,0,0.333,0.715,2.147
1,0,0.327,0.568,1.737
1,0,0.281,0.581,2.068
1,0,0.28,0.683,2.439
1,0,0.341,0.55,1.613
1,0,0.268,0.591,2.205
1,0,0.295,0.558,1.892
1,0,0.252,0.701,2.782
1,0,0.317,0.648,2.044
1,0,0.352,0.544,1.545
1,0,0.153,0.714,4.667
1,0,0.215,0.742,3.451
1,0,0.22,0.779,3.541
1,0,0.253,0.559,2.209
1,0,0.299,0.559,1.87
1,0,0.161,0.544,3.379
1,0,0.204,0.756,3.706
1,0,0.313,0.708,2.262
1,0,0.169,0.633,3.746
1,0,0.24,0.535,2.229
1,0,0.272,0.509,1.871
1,0,0.152,0.761,5.007
1,0,0.263,0.531,2.019
1,0,0.267,0.72,2.697
1,0,0.197,0.637,3.234
1,0,0.344,0.614,1.785
1,0,0.353,0.674,1.909
1,0,0.163,0.733,4.497
1,0,0.244,0.7,2.869
1,0,0.285,0.693,2.432
1,0,0.326,0.514,1.577
1,0,0.293,0.792,2.703
1,0,0.195,0.568,2.913
1,0,0.176,0.719,4.085
1,0,0.219,0.735,3.356
1,0,0.318,0.549,1.726
1,0,0.168,0.754,4.488
1,0,0.233,0.674,2.893
1,0,0.227,0.585,2.577
1,0,0.157,0.627,3.994
1,0,0.195,0.506,2.595
1,0,0.25,0.722,2.888
1,0,0.201,0.738,3.672
